SETT_DATE,SETT_PERIOD,Energy Imbalance,Frequency Control,Positive Reserve,Constraints,Negative Reserve,Other
2023-04-02,23,82286.18,0.0,14159.107,0.0,0.0,11.269
2023-04-02,24,49022.729,0.0,11449.412943438472,0.0,0.0,4860.085056561528
2023-04-02,25,53401.064,3599.75,9764.53782865707,0.0,0.0,8920.79617134293
2023-04-02,26,19325.848,3574.749,11031.734150220263,0.0,0.0,7799.508849779736
2023-04-02,27,12537.879,3687.098,25571.320917745088,0.0,0.0,10195.668082254913
2023-04-02,28,-4317.396,326.552,7804.729,0.0,0.0,1332.449
2023-04-02,29,-12617.239,652.323,8651.25,0.0,0.0,413.256
2023-04-02,30,-26825.168,354.36,12509.35,0.0,0.0,829.311
2023-04-02,31,-33994.728,187.019,12907.116,0.0,0.0,842.414
2023-04-02,32,-36520.797,194.255,20075.777,0.0,0.0,1318.896
2023-04-02,33,-54027.614,140.69192914852175,15641.301,0.0,0.0,2267.4300708514784
2023-04-02,34,-33605.985,695.616,29713.862,0.0,0.0,1574.024
2023-04-02,35,-26162.106,376.87,42735.603,0.0,0.0,2307.759
2023-04-02,36,563.55,1676.796,48292.06001511468,0.0,0.0,20.336984885317918
2023-04-02,37,5723.991,1994.975,36031.63877222927,0.0,7844.85,5.503227770728107
2023-04-02,38,17639.874,5202.447,25107.287,0.0,0.0,0.0
2023-04-02,39,32029.835,68.337,14489.790888472995,0.0,1173.01,655.4411115270048
2023-04-02,40,36310.004,0.0,12146.186,0.0,1381.824,0.0
2023-04-02,41,21551.267,0.0,20137.345,0.0,884.37,0.0
2023-04-02,42,16804.58,1407.939,17304.995818086732,0.0,123.475,862.2461819132658
2023-04-02,43,35028.463,478.513,22360.361,0.0,0.0,0.0
2023-04-02,44,20076.022,941.413,12544.343,0.0,0.0,0.0
2023-04-02,45,37169.718,1100.618,6859.301227371621,0.0,0.0,1372.1717726283787
2023-04-02,46,29360.37,297.9250801908926,0.0,10386.070962702708,5.685,936.1609571063985
2023-04-02,47,66743.378,330.786,13591.956888481252,2371.6018915939962,0.0,0.8892199247520964
2023-04-02,48,12909.125,4868.487,19779.71913439777,20894.611865602234,0.0,0.0
2023-04-03,1,16321.441,5750.14,30023.92062498394,8212.791984995807,0.0,683.22239002025
2023-04-03,2,-4942.23,306.54,42764.468,0.0,0.0,2340.268
2023-04-03,3,-7763.224,105.605,51481.569,0.0,0.0,1772.901
2023-04-03,4,5140.831,2869.991,0.0,39689.54998267395,5.434,1203.2600173260498
2023-04-03,5,-5177.875,403.452,0.0,42322.5,-0.537,1216.822
2023-04-03,6,-8037.806,572.7052061849696,0.0,42384.55,0.0,1392.1767938150304
2023-04-03,7,6839.6,4781.879,0.0,37155.15262529388,0.0,2599.7523747061236
2023-04-03,8,8363.061,4698.26,0.0,36539.21871969641,0.0,2078.7362803035894
2023-04-03,9,22173.502,4812.577,0.0,30316.700787303947,0.0,3249.273212696051
2023-04-03,10,-7337.82,822.8677195560033,47232.42,0.0,0.0,2464.6412804439965
2023-04-03,11,-1081.735,1282.8437623305072,46156.869,0.0,0.0,1561.633237669493
2023-04-03,12,17900.184,6336.727,0.0,24595.350365586826,0.0,9.195634413174345
2023-04-03,13,34972.427,200.943,42.85563350837444,15068.706678643106,0.0,1681.9256878485203
2023-04-03,14,-820.739,0.0,0.0,13384.418547288513,0.0,1456.2074527114862
2023-04-03,15,-10792.788,0.0,0.0,36223.6911062766,0.0,1643.6118937233996
2023-04-03,16,7318.055,0.0,2675.601240889228,36228.001,0.0,9183.894759110772
2023-04-03,17,49663.888,1276.524,2215.162708662409,8561.774,0.0,7872.280291337591
2023-04-03,18,42201.25,0.0,5306.301,0.0,0.0,4399.899
2023-04-03,19,-5708.44,0.0,3910.805,0.0,0.0,2480.742
2023-04-03,20,-17491.955,0.0,1798.775,0.0,0.0,123.446
2023-04-03,21,-22730.291,15.383,0.0,0.0,0.0,124.773
2023-04-03,22,2652.09,6711.510322651585,9825.08565550755,0.0,0.0,5065.955021840866
2023-04-03,23,15972.521,906.335,4368.842399336185,5216.612,0.0,2618.5776006638152
2023-04-03,24,-7891.078,0.0,0.0,12753.915560545625,0.0,2092.3004394543746
2023-04-03,25,-24597.394,23.367591445213368,0.0,3009.190164896531,0.0,1495.5112436582558
2023-04-03,26,-9543.141,132.876,0.0,5103.44,0.0,586.356
2023-04-03,27,-43059.893,199.114,0.0,7669.986,0.0,1718.484
2023-04-03,28,-47307.684,400.24932554360487,0.0,3483.1354235591116,0.0,1251.1372508972836
2023-04-03,29,-57754.635,322.47648434350947,0.0,212.30346394611192,0.0,1106.7540517103787
2023-04-03,30,-55659.544,363.026,0.0,0.0,0.0,806.992
2023-04-03,31,-64827.141,814.219,3247.25,0.0,0.0,686.018
2023-04-03,32,-62587.567,762.934,356.186,0.0,0.0,291.115
2023-04-03,33,-78505.308,568.862,2894.859,0.0,0.0,2349.222
2023-04-03,34,-49031.728,285.8812192176762,16.483,0.0,0.0,1305.156780782324
2023-04-03,35,-39154.802,191.01242248445618,0.0,6091.248552770109,0.0,1592.9470247454346
2023-04-03,36,-22155.508,297.8859364127555,0.0,28878.37750734393,0.0,3498.1835562433153
2023-04-03,37,-10800.095,0.0,16234.377,32123.970088363505,0.0,2873.3599116364953
2023-04-03,38,15314.307,0.0,23735.844661483945,45013.897,0.0,6048.8223385160545
2023-04-03,39,25414.599,0.0,22726.406835566133,51388.674,0.0,8998.322164433866
2023-04-03,40,61534.515,0.0,17268.913108695047,50197.448,0.0,13270.310891304951
2023-04-03,41,29612.441,0.0,15378.050266903982,30123.16,4436.1,12451.494733096019
2023-04-03,42,7720.112,0.0,22554.387426402907,38414.005,0.0,4102.094573597094
2023-04-03,43,7079.869,0.0,23519.617949410593,41998.519,0.0,3791.628050589408
2023-04-03,44,-4305.687,0.0,9809.747,45676.374,0.0,2542.943
2023-04-03,45,-7240.542,75.865,13561.186,37262.174,0.0,856.451
2023-04-03,46,-9366.948,26.41,6150.467,27766.693,0.0,622.162
2023-04-03,47,-22893.401,17.237,0.0,36760.834,0.0,457.168
2023-04-03,48,-28832.543,4.983,0.0,30703.3,0.0,1615.127
2023-04-04,1,-14622.609,4.896,0.0,30874.0,0.0,241.197
2023-04-04,2,-2668.102,19.415,0.0,29784.448,0.0,473.018
2023-04-04,3,-5381.275,0.0,0.0,11819.808,0.0,23.454
2023-04-04,4,11202.968,0.0,236.78806186041825,10000.565554527268,0.0,888.8503836123145
2023-04-04,5,910.275,0.0,14.789812290023589,11889.340597131217,0.0,2256.0485905787605
2023-04-04,6,-7019.482,0.0,0.0,16621.012770905632,0.0,4.9952290943674935
2023-04-04,7,-18434.41,0.0,0.0,17035.232,0.0,334.321
2023-04-04,8,-25005.019,0.0,0.0,39064.108136986695,0.0,4533.270863013303
2023-04-04,9,-14074.127,259.474,0.0,56555.10846548056,0.0,139.4465345194385
2023-04-04,10,0.349,3651.6194459677954,4353.179230600947,88613.80408435836,0.0,20985.187239072893
2023-04-04,11,-16472.953,1778.93,8815.086,122269.02471726107,0.0,496.1592827389328
2023-04-04,12,134.925,0.0,31372.56378589346,65417.555077732366,969.848,17258.411136374172
2023-04-04,13,46791.094,753.9942552461696,22941.281065884934,106265.42135856178,0.0,18682.11932030711
2023-04-04,14,65546.289,0.0,15509.701306673456,123624.04212831042,0.0,7442.790565016122
2023-04-04,15,49223.223,4777.217,20376.550436083275,108640.81060427858,0.0,37562.73395963814
2023-04-04,16,58487.127,16669.384,17712.931541450238,95798.21888278736,0.0,37729.2545757624
2023-04-04,17,14758.372,9380.086,15669.552225011996,99857.17526339737,0.0,2397.1795115906402
2023-04-04,18,54322.236,3317.288,4399.631319749734,77305.11331606626,0.0,632.6953641840088
2023-04-04,19,41311.374,4298.300644790716,14985.699578650181,75507.0427793553,0.0,17.33299720380331
2023-04-04,20,-8487.224,1192.565,0.0,102800.443,0.0,1783.468
2023-04-04,21,-32029.06,1343.567,0.0,102599.292,0.0,2642.286
2023-04-04,22,-41694.512,11970.348,0.0,107194.0,0.0,4385.252
2023-04-04,23,-9819.277,7207.696,0.0,108313.006,0.0,2405.404
2023-04-04,24,-23176.884,720.3,0.0,73464.598,0.0,3192.552
2023-04-04,25,-21019.472,1695.0554694585562,0.0,25763.440063930295,0.0,2267.803466611149
2023-04-04,26,-33993.584,0.0,0.0,12270.094352358868,0.0,1736.5076476411311
2023-04-04,27,-39656.192,485.325,0.0,15021.5,0.0,2822.169
2023-04-04,28,-24213.655,3294.018,0.0,16302.48,0.0,2357.438
2023-04-04,29,-22257.782,1155.957,0.0,21507.629556817963,0.0,4342.218443182039
2023-04-04,30,-16214.524,383.515,0.0,17995.69107405143,0.0,1671.801925948572
2023-04-04,31,-10843.13,2661.692,0.0,30092.667070031297,0.0,1039.167929968703
2023-04-04,32,-33728.594,5038.308,0.0,42912.04312368016,0.0,1865.1858763198425
2023-04-04,33,-39690.733,7061.864,0.0,56547.1567434812,0.0,1825.4042565187951
2023-04-04,34,-66905.064,1994.4549317955618,0.0,65750.67156265875,0.0,1971.9385055456912
2023-04-04,35,-51580.898,0.0,0.0,131264.39693715217,0.0,4031.4340628478317
2023-04-04,36,-34278.207,345.63937348270133,2765.76,184557.66711179845,0.0,2228.4985147188354
2023-04-04,37,-33167.464,122.55842047164403,3060.955,233352.9422278745,0.0,1838.524351653851
2023-04-04,38,-6105.746,0.0,22280.94,252836.90025676222,0.0,5047.986743237791
2023-04-04,39,4236.034,0.0,38805.051234649014,249313.014833575,0.0,48758.248931775976
2023-04-04,40,11254.799,0.0,27808.43222518973,286034.256,0.0,28624.437774810274
2023-04-04,41,-11425.389,705.8,44898.155,285932.9240019488,0.0,2459.756998051181
2023-04-04,42,-10174.678,408.7613159134222,39428.041,270075.74857523094,0.0,4491.11510885561
2023-04-04,43,-4452.531,575.1406874173908,36013.241,295428.797840834,0.0,8223.250471748579
2023-04-04,44,-21886.176,1541.6009866003687,9907.468,323473.5988003204,0.0,6781.702213079225
2023-04-04,45,-35041.928,7430.066,36783.489,381266.2917274582,0.0,3488.158272541832
2023-04-04,46,-26487.52,0.0,16193.337,407951.1607290205,0.0,3931.7132709795405
2023-04-04,47,-8843.768,0.0,16376.238,409847.2289111214,0.0,4443.4460888786
2023-04-04,48,-20131.336,0.0,10690.756,440071.784108661,0.0,4689.804891339003
2023-04-05,1,-20813.132,0.0,16363.53,428400.314764466,0.0,4114.286235533979
2023-04-05,2,-16042.384,0.0,11041.7,403911.28825247835,0.0,5537.863747521642
2023-04-05,3,-28668.188,0.0,9862.392,411084.72408723005,5.233672143497303,4613.945240626457
2023-04-05,4,-33266.374,0.0,10752.585,437176.6696297712,5.62024028923623,4471.8651299395815
2023-04-05,5,-41114.175,0.0,9961.174,451377.64495335973,0.0,3704.967046640269
2023-04-05,6,-23388.012,0.0,10498.976,474455.5584787115,0.0,4114.359521288489
2023-04-05,7,-2691.315,0.0,18568.243,473848.726721794,0.0,4146.81827820598
2023-04-05,8,-8667.044,0.0,19331.133,460300.71944678307,0.0,3850.4705532169073
2023-04-05,9,-15268.628,0.0,15374.158,464478.62294895045,50.015565046256725,4342.9654860032815
2023-04-05,10,-12167.764,4434.739,4294.303,483382.81992743537,0.5710619120506351,5222.829010652577
2023-04-05,11,-29646.08,1220.934,412.908,482500.12463629886,0.0,5281.647363701116
2023-04-05,12,-15862.492,3705.345,0.0,485753.98470821435,0.0,3668.5312917856536
2023-04-05,13,-21083.971,0.0,0.0,535954.7505976014,0.0,846.4364023986185
2023-04-05,14,-27344.676,0.0,0.0,537564.0404902113,0.0,828.3415097886494
2023-04-05,15,-23464.972,0.0,0.0,545970.1662556784,0.0,46465.03674432161
2023-04-05,16,-9234.623,3817.5439229093636,0.0,515785.4611223123,4437.726089127472,44210.89386565087
2023-04-05,17,-30793.405,990.2073396783802,0.0,340050.4997480609,0.0,9954.451912260722
2023-04-05,18,11430.441,3238.824,3822.845922889028,266908.56385338656,0.0,14704.984223724401
2023-04-05,19,-19423.355,430.4156769672859,0.0,181955.3302176841,0.0,3660.8311053486286
2023-04-05,20,-16383.715,394.16672994930906,0.0,140842.5248585456,0.0,5285.798411505098
2023-04-05,21,-16588.041,89.877,0.0,102931.161,0.0,682.023
2023-04-05,22,-35196.727,0.0,0.0,96477.537,0.0,1274.93
2023-04-05,23,-46475.154,0.0,0.0,63652.353,0.0,2414.68
2023-04-05,24,-44831.216,0.0,0.0,50137.479,0.0,980.818
2023-04-05,25,-50839.522,0.0,0.0,50927.12,0.0,539.99
2023-04-05,26,-54644.382,0.0,0.0,51683.85,0.0,1105.779
2023-04-05,27,-51299.09,0.0,0.0,54961.995,0.0,1012.41
2023-04-05,28,-66253.047,0.0,0.0,49980.833,0.0,1388.701
2023-04-05,29,-56685.082,0.0,0.0,54804.428,0.0,2145.122
2023-04-05,30,-62855.026,0.0,0.0,64950.383,0.0,7592.044
2023-04-05,31,-32132.801,0.0,0.0,66900.722,0.0,1156.201
2023-04-05,32,-31285.766,0.0,0.0,68967.081,0.0,862.881
2023-04-05,33,-16826.921,0.0,0.0,56509.18853622608,0.0,7879.2854637739165
2023-04-05,34,-3658.332,31.464,0.0,50734.56536492852,0.0,6515.626635071479
2023-04-05,35,34910.333,10105.256,17884.144734425874,45423.88257018061,0.0,13515.105695393515
2023-04-05,36,28247.787,5080.475,22772.95625379976,50316.95607237636,0.0,16441.694673823884
2023-04-05,37,-3157.02,3428.3155451234356,74989.209,2300.0,7466.03302968372,49424.33942519285
2023-04-05,38,-5316.549,3195.2588906218352,71679.359,8587.573100179596,211.24288299237054,48440.4381262062
2023-04-05,39,12103.878,3788.045,68468.45424239631,16320.188119815668,0.0,41894.96263778802
2023-04-05,40,41591.166,5470.14,15300.646008160362,67103.40964419849,0.0,25441.093347641156
2023-04-05,41,21894.066,2850.551,10221.724002794477,41229.573,0.0,4354.2749972055235
2023-04-05,42,28743.116,2726.874,18173.14938840837,33230.774,0.0,5693.501611591631
2023-04-05,43,46257.797,4331.594,11321.582995042385,13210.008,0.0,956.6210049576146
2023-04-05,44,9691.25,0.0,29104.832573568594,0.0,60.759,1.939426431405401
2023-04-05,45,25814.167,0.0,29675.592850619232,0.0,0.0,5066.958149380766
2023-04-05,46,38354.529,251.514,28333.229959901866,0.0,0.0,660.008040098134
2023-04-05,47,37772.901,7702.155,33486.54585740768,0.0,14.127,3555.5131425923223
2023-04-05,48,14519.899,3442.496,44463.671441710154,0.0,82.076,656.8635582898494
2023-04-06,1,55722.52,3869.088,35185.51965341213,0.0,682.232,2.5393465878745682
2023-04-06,2,25496.5,5956.953,36056.138,0.0,559.738,-1e-38
2023-04-06,3,-6496.562,23.823,51553.73,0.0,28.667,3438.403
2023-04-06,4,-9370.948,25.4382646800947,52303.94,0.0,1.2399796070973799,3466.720755712808
2023-04-06,5,-27345.215,345.3043252109919,52863.935,0.0,8.84859153684311,4706.844083252165
2023-04-06,6,-30299.337,5.619586993648833,52863.935,0.0,0.0,2803.5254130063513
2023-04-06,7,-50734.854,128.81521226899264,45241.036,0.0,31.851004032100093,4772.613783698907
2023-04-06,8,-20714.3,0.0,38145.987,0.0,0.0,6820.297
2023-04-06,9,7343.746,0.0,39210.34858687156,14223.914733080575,0.0,2901.48868004787
2023-04-06,10,19954.247,0.0,29859.54081018188,14392.562578676869,0.0,2873.44661114125
2023-04-06,11,16471.719,0.0,38825.25996509864,19395.353034901367,29.413,0.0
2023-04-06,12,-8936.986,0.0,0.0,58978.796,55.864,4634.823
2023-04-06,13,3560.991,0.0,11979.748216067623,98041.18289402529,160.89,2415.4198899070934
2023-04-06,14,52099.356,0.0,17463.372918445068,68960.7297020711,0.0,1533.4033794838415
2023-04-06,15,5664.241,0.0,26803.346152371458,68930.91710148526,0.0,21197.341746143276
2023-04-06,16,41209.808,4245.895,26860.161669640762,42336.00650434374,0.0,14950.981826015497
2023-04-06,17,24468.457,110.277,38734.21076089449,0.0,0.0,7121.892239105504
2023-04-06,18,32457.485,0.0,30048.62718190757,0.0,0.0,4713.277818092429
2023-04-06,19,-5780.571,0.0,54544.038,0.0,0.0,8648.139
2023-04-06,20,-21131.475,0.0,17550.561,0.0,8.636,677.732
2023-04-06,21,-7382.307,8.781,7619.645,0.0,4.942,131.805
2023-04-06,22,-28085.174,26.223,9441.6,0.0,0.0,57.756
2023-04-06,23,-37605.228,1847.795,0.0,2080.757,0.0,48.309
2023-04-06,24,-41610.858,8.823,0.0,14387.763,247.122,1140.1
2023-04-06,25,-39571.326,0.928,0.0,26586.714,247.212,2128.771
2023-04-06,26,-51595.076,0.0,0.0,55050.52877135176,51.875470708993554,2597.7147579392467
2023-04-06,27,-17004.606,3608.85,0.0,92512.15696685736,914.3184896780039,6849.605543464635
2023-04-06,28,-43064.056,3357.448,0.0,98294.00234318546,0.0,5149.111656814529
2023-04-06,29,-71745.188,3159.5196133383947,0.0,103228.0006938856,0.0,5975.69869277601
2023-04-06,30,-60916.178,7343.978797875606,0.0,119267.01067262617,0.0,5600.662529498218
2023-04-06,31,-50783.942,4164.420952287762,3290.25,166120.59558732586,0.0,5597.854460386377
2023-04-06,32,-34336.188,3849.613,5038.823,193940.7159221952,0.0,6067.36607780479
2023-04-06,33,-58922.394,1115.977,11492.02,237560.0113292377,0.0,4996.215670762304
2023-04-06,34,-43658.331,16942.308,15042.852,239503.58897800514,0.0,4506.708021994869
2023-04-06,35,-34825.077,3434.6129679734086,20693.619,234696.03355523842,0.0,5107.884476788164
2023-04-06,36,-35331.821,200.7081621375813,36281.002,257028.59737984402,0.0,7896.601458018386
2023-04-06,37,-24979.342,0.0,41968.389,255045.6615613922,0.0,4786.439438607817
2023-04-06,38,-21803.753,0.0,34566.935,252565.77229652175,0.0,4563.4477034782485
2023-04-06,39,-16942.372,182.39085350774653,40608.865,202879.1000151467,0.0,4133.617131345575
2023-04-06,40,12132.825,861.435,24355.148051358028,156048.643,0.0,7836.439948641972
2023-04-06,41,-4842.485,336.2448881114854,25343.504,102287.78703685469,0.0,2348.7560750338316
2023-04-06,42,-1677.564,263.9315469934428,3596.123,69227.88849025717,0.0,1267.0859627493837
2023-04-06,43,58405.562,1696.14,6710.216432938964,35706.357,0.0,838.4185670610352
2023-04-06,44,31339.872,7835.266,9625.82442572874,11841.868,0.0,5.826574271260296
2023-04-06,45,20467.034,8097.171,10316.651527941343,14991.245,0.0,0.16447205865622633
2023-04-06,46,-5989.504,634.77,33900.132,0.0,0.0,2292.857
2023-04-06,47,5611.469,3244.716,13752.975090449097,9485.160675962989,0.0,2373.6912335879133
2023-04-06,48,-7620.998,61.243,9394.432,10795.728,0.0,43.544
2023-04-07,1,-900.26,3.262,12798.988,0.0,0.0,641.495
2023-04-07,2,-2799.73,8.055,0.0,12798.5,0.0,503.131
2023-04-07,3,-3793.126,12.813,12089.963,3652.0,0.0,1617.179
2023-04-07,4,7657.05,1955.105,8332.7,5090.0,0.0,867.369
2023-04-07,5,-12082.483,63.796,0.0,12808.25,0.0,31.12
2023-04-07,6,-13851.727,49.297,0.0,12816.7,0.0,16.312
2023-04-07,7,-5827.633,88.009,17733.424,2631.2,0.0,439.083
2023-04-07,8,-1178.336,48.568,9674.081,3243.4,0.0,192.176
2023-04-07,9,5481.852,421.658,6659.64,4302.6,0.0,0.0
2023-04-07,10,539.325,-222.51,19672.881691444345,-38.47472073254437,0.0,454.904029288198
2023-04-07,11,-9707.824,393.195,17341.437,0.0,0.0,179.928
2023-04-07,12,1686.6,-190.225,25675.618841638894,1264.4301583611048,0.0,-9e-38
2023-04-07,13,-4408.432,201.8298841342539,24279.092,1547.0,0.0,1553.0021158657462
2023-04-07,14,-13030.178,332.619,28691.374,0.0,0.0,1053.865
2023-04-07,15,5057.06,3128.53,26210.8736035672,0.0,0.0,948.8043964327986
2023-04-07,16,1353.525,-311.327,38906.261,0.0,0.0,1.9e-37
2023-04-07,17,-10103.73,520.79,36187.806,0.0,0.0,3072.371
2023-04-07,18,-16455.758,576.94,30451.119,0.0,0.0,1697.342
2023-04-07,19,-32279.41,131.28,30377.25,0.0,0.0,1620.944
2023-04-07,20,-46776.034,161.595,30244.95,0.0,0.0,3399.255
2023-04-07,21,-41983.035,109.546,30189.825,0.0,0.0,4670.955
2023-04-07,22,-38515.365,1627.635,28711.875,0.0,0.0,9416.508
2023-04-07,23,-34011.472,651.008,28653.075,0.0,0.0,7869.132
2023-04-07,24,-21009.313,887.63,31952.179,0.0,0.0,1382.612
2023-04-07,25,4219.639,7.325,17382.57548811519,0.0,0.0,0.6295118848100727
2023-04-07,26,-7573.76,0.0,9832.5,0.0,0.0,554.092
2023-04-07,27,-34865.122,68.38672981342093,9599.309,0.0,0.0,177.58027018657907
2023-04-07,28,-53589.028,-0.97,8929.2,0.0,0.0,3003.484
2023-04-07,29,-56721.765,1853.668,8929.275,0.0,0.0,1917.916
2023-04-07,30,-47980.502,3440.305,8928.0,0.0,0.0,1219.714
2023-04-07,31,-40459.831,2637.488449285835,8925.675,0.0,0.0,873.4455507141648
2023-04-07,32,-36763.932,4589.809848286926,9172.924,0.0,0.0,2505.563151713074
2023-04-07,33,-61666.273,5445.81936210598,3493.04,0.0,-2.7137191417426783,3774.0513570357625
2023-04-07,34,-38341.623,1721.6711805668297,4353.49,0.0,0.0,3146.70981943317
2023-04-07,35,-40412.016,6.79,0.0,0.0,15.955,408.45
2023-04-07,36,-29870.233,9.319,1106.432,0.0,8.1,419.137
2023-04-07,37,-41445.734,22.226,6229.225,0.0,0.0,712.702
2023-04-07,38,-6197.557,59.321,11892.568,0.0,0.0,1519.255
2023-04-07,39,-1909.128,2682.0076441959745,11547.278,0.0,0.0,2084.4873558040254
2023-04-07,40,-3500.025,7241.301117453154,4606.39,0.0,0.0,850.2558825468459
2023-04-07,41,-11447.813,4765.678221695489,2134.609,0.0,0.0,2333.407778304511
2023-04-07,42,-17036.225,699.4479359935001,1465.564,0.0,36.54611275616141,283.2579512503385
2023-04-07,43,-27830.697,50.415,904.2,0.0,0.0,29.711
2023-04-07,44,-34699.814,41.412725813500735,6693.097,0.0,0.0,125.28627418649927
